-73, -582, -480
-170, -595, -467
-263, -469, -331
-411, -399, -282
-489, -192, -373
-572, 209, -374
-692, 432, -178
-757, 706, 126
-789, 969, 512
-788, 1207, 854
-793, 1183, 1661
-669, 1023, 1998
-571, 819, 1998
-618, 638, 1998
-618, 638, 1998
-563, 541, 1998
-588, 408, 1998
-695, 198, 1998
-741, 103, 1998
-772, 275, 1998
-880, 540, 1998
-979, 954, 1998
-924, 1472, 1998
-827, 1785, 1480
-632, 1865, 261
-284, 1600, -885
208, 1458, -973
796, 1748, -620
796, 1748, -620
584, 900, -839
562, 365, -846
638, 186, -751
551, -113, -401
-,-,-
73, -559, 31
73, -559, 31
-63, -747, -89
-115, -713, -119
-107, -543, -204
-135, -398, 29
-190, -214, 85
-256, -2, 3
-256, -2, 3
-336, 144, -6
-524, 247, -36
-679, 577, 29
-679, 577, 29
-633, 1064, 390
-613, 1181, 821
-614, 1034, 1381
-642, 965, 1914
-375, 1063, 1998
-236, 1069, 1998
-236, 1174, 1998
-263, 1432, 1998
-431, 1281, 1998
-703, 666, 1998
-872, 335, 1998
-972, 546, 1998
-,-,-
-1129, 1364, 1929
-1000, 1658, 1433
-832, 1861, 865
-336, 1997, 91
229, 1983, -620
543, 1636, -1016
602, 1049, -1074
475, 368, -682
475, 368, -682
462, 15, -231
552, -30, 9
599, -47, -20
574, -89, -213
-,-,-
37, -266, 31
-43, -569, -211
-134, -639, -258
-161, -516, -71
-176, -381, 179
-218, -282, 131
-265, -181, -9
-300, -56, -134
-300, -56, -134
-392, 34, -71
-490, 362, 241
-371, 822, 556
-350, 938, 914
-421, 890, 1074
-464, 1031, 1722
-244, 1290, 1998
-60, 1303, 1998
-208, 882, 1998
-208, 882, 1998
-376, 588, 1998
-365, 539, 1998
-405, 250, 1998
-610, -105, 1998
-758, -19, 1998
-826, 345, 1998
-818, 814, 1998
-762, 1169, 1874
-617, 1411, 1285
-459, 1636, 419
-45, 1708, -545
405, 1667, -893
690, 1584, -763
690, 1584, -763
590, 993, -1005
597, 537, -998
603, 218, -625
481, -96, -420
-,-,-
-185, -501, -476
-243, -649, -617
-205, -485, -638
-166, -237, -628
-159, -128, -335
-228, -192, -151
-288, -103, -127
-353, 116, -47
-507, 203, -83
-604, 520, 103
-646, 867, 336
-646, 867, 336
-596, 1075, 898
-526, 1049, 1289
-513, 915, 1702
-333, 1013, 1980
-236, 1019, 1998
-348, 773, 1998
-375, 664, 1998
-416, 546, 1998
-629, 179, 1998
-764, 21, 1998
-766, 468, 1998
-766, 468, 1998
-757, 1007, 1998
-768, 1428, 1998
-792, 1673, 1822
-669, 1898, 840
-232, 1997, -270
185, 1953, -871
-,-,-
27, -531, 62
-62, -515, -321
-62, -515, -321
-147, -388, -385
-306, -242, -208
-233, 174, 115
-246, 244, 290
-437, 106, 408
-647, 186, 438
-745, 438, 736
-715, 696, 1127
-572, 871, 1548
-572, 871, 1548
-375, 1094, 1982
-270, 1001, 1998
-127, 875, 1998
-32, 846, 1998
-66, 717, 1998
-68, 601, 1998
-264, 527, 1998
-438, 860, 1998
-447, 1303, 1998
-403, 1594, 1851
-416, 1551, 1316
-299, 1850, 639
-299, 1850, 639
129, 1997, -383
319, 1807, -1010
342, 1056, -998
407, 595, -780
-,-,-
-48, -507, -88
-37, -617, -146
-89, -471, -203
-181, -353, -237
-230, -108, -149
-332, 54, -259
-390, 214, -120
-390, 214, -120
-487, 389, 185
-557, 605, 500
-627, 783, 810
-574, 878, 1172
-473, 931, 1831
-358, 923, 1998
-355, 677, 1998
-583, 223, 1998
-661, 163, 1998
-661, 163, 1998
-540, 277, 1998
-610, 224, 1998
-744, 360, 1998
-769, 801, 1998
-686, 1153, 1998
-698, 1233, 1958
-715, 1352, 1503
-462, 1724, 826
-253, 1888, 231
179, 1997, -424
523, 1884, -910
351, 1019, -876
611, 719, -569
-,-,-
-97, -307, -430
-88, -598, -528
-174, -508, -538
-72, -318, -314
-82, -247, -153
-157, -221, -79
-177, -55, -274
-177, -55, -274
-275, 87, -437
-434, 154, -318
-545, 333, -4
-568, 548, 383
-707, 677, 614
-749, 938, 1069
-687, 1048, 1810
-617, 837, 1998
-519, 564, 1998
-519, 564, 1998
-485, 420, 1998
-452, 419, 1998
-477, 187, 1998
-567, -24, 1998
-664, -30, 1998
-705, 97, 1998
-677, 247, 1998
-609, 516, 1998
-615, 911, 1998
-550, 1330, 1520
